3145	1	10228
39267	1	54199
39267	1	66543
1324	1	49202
2319	1	66543
66543	1	54199
66543	1	20127
21699	1	59339
63351	1	54199
64666	1	54199
64666	1	63351
15118	1	49892
7381	1	70921
35441	1	54199
20456	1	54199
42858	1	69808
46803	1	54199
11946	1	54199
11946	1	46803
10874	1	54199
10874	1	61154
34323	1	54199
34323	1	40277
39284	1	55043
23681	1	41189
17829	1	11745
58488	1	9684
67195	1	54199
67195	1	40277
60985	1	42049
71416	1	54199
71416	1	24634
7128	1	20786
26312	1	45789
22034	1	45789
18982	1	50641
14996	1	54199
14996	1	26390
9775	1	54199
9775	1	14996
9775	1	26390
23533	1	54199
326	1	32799
70895	1	54199
70895	1	16642
70895	1	27418
22657	1	31852
52946	1	9684
13752	1	64198
17374	1	16349
4464	1	15243
36347	1	36594
14901	1	66095
54156	1	23821
40932	1	40167
2241	1	54199
2241	1	40277
71328	1	55043
71328	1	69367
71328	1	65078
23056	1	10830
35106	1	2711
50109	1	54199
10052	1	4447
18686	1	54199
34790	1	54199
34790	1	18686
50977	1	54199
50977	1	67651
59515	1	17034
67651	1	54199
45200	1	57242
20556	1	49893
1934	1	60039
1934	1	38998
69776	1	3542
69776	1	6398
13121	1	64836
13121	1	7088
13121	1	13121
22142	1	6398
32954	1	55073
32954	1	9008
32954	1	27850
32922	1	54199
25095	1	54199
25095	1	27724
27724	1	54199
41380	1	41380
19482	1	54199
66716	1	28825
66716	1	17180
8784	1	54199
8784	1	28825
57288	1	54199
57288	1	14075
87	1	54199
87	1	1512
53352	1	54199
53352	1	87
54336	1	54199
54336	1	1512
14644	1	87
14075	1	54199
14075	1	87
68810	1	19482
18592	1	70840
67724	1	54199
67724	1	7586
30308	1	54199
30308	1	7586
30308	1	67724
28051	1	54199
28051	1	71565
28051	1	38530
66283	1	54199
66283	1	70244
66283	1	69808
66283	1	50667
66283	1	37087
66283	1	35354
14629	1	54199
14629	1	69808
14629	1	57044
14629	1	42191
14629	1	26660
14629	1	1121
14629	1	50667
14629	1	52555
14629	1	12104
14629	1	69544
14629	1	22779
14629	1	43856
14629	1	36782
14629	1	45176
14629	1	7601
14629	1	35354
14629	1	26291
14629	1	54996
14629	1	47724
14629	1	22024
14629	1	31121
14629	1	4389
31817	1	54199
31817	1	69808
68403	1	54199
68403	1	69808
68403	1	7220
68403	1	22556
68403	1	46351
68403	1	10435
68403	1	50667
19173	1	10254
48725	1	54199
48725	1	69808
48725	1	50667
48725	1	45895
48725	1	29770
48725	1	10021
48725	1	37087
48725	1	35354
48725	1	20933
48725	1	70244
41813	1	54199
41813	1	11019
49750	1	54199
66009	1	54199
66009	1	48078
66009	1	11019
66009	1	36672
14318	1	54199
14318	1	69808
14318	1	28281
12851	1	54199
12851	1	69808
55659	1	54199
55659	1	69808
55659	1	62868
55659	1	31522
55659	1	70834
55659	1	48154
55659	1	28281
67184	1	54199
67184	1	69808
67184	1	31522
67184	1	70834
51822	1	58791
51822	1	50161
51822	1	30964
51822	1	71532
45586	1	51566
70993	1	51566
50362	1	54199
50362	1	69808
28409	1	54199
28409	1	69808
28409	1	50667
28409	1	29770
28409	1	35354
41885	1	54199
41885	1	69808
41885	1	50667
41885	1	29770
41885	1	35354
36896	1	54199
36896	1	56799
36896	1	7220
36896	1	50702
36896	1	35372
36896	1	16642
36896	1	69808
36896	1	7143
36896	1	17180
36896	1	4796
36896	1	50667
36896	1	4165
36896	1	65953
36896	1	30535
36896	1	29373
36896	1	35299
36896	1	35851
36896	1	6205
36896	1	49793
36896	1	13684
36896	1	58647
36896	1	39586
36896	1	52390
36896	1	3336
36896	1	32747
36896	1	19082
36896	1	54027
36896	1	19040
36896	1	58646
36896	1	47031
36896	1	38845
36896	1	38799
36896	1	24219
36896	1	31381
36896	1	54258
36896	1	26163
36896	1	48301
36896	1	32641
36896	1	33889
36896	1	51742
36896	1	664
36896	1	34070
36896	1	68877
36896	1	16306
36896	1	58291
36896	1	34774
36896	1	67437
36896	1	63546
36896	1	46219
36896	1	44807
36896	1	18453
36896	1	46631
36896	1	43622
36896	1	8732
36896	1	48449
36896	1	27885
36896	1	71031
36896	1	49251
36896	1	28914
36896	1	63240
36896	1	49061
36896	1	53050
36896	1	20285
36896	1	7309
36896	1	42430
36896	1	17657
36896	1	58744
36896	1	2253
36896	1	63324
36896	1	70384
36896	1	24571
36896	1	63445
36896	1	27418
36896	1	24395
36896	1	24713
36896	1	33759
36896	1	12570
36896	1	4293
36896	1	61438
36896	1	28944
36896	1	50430
36896	1	71505
17726	1	54199
17726	1	7220
17726	1	69808
17726	1	4796
17726	1	58647
17726	1	39586
17726	1	52390
17726	1	3336
17726	1	19082
17726	1	38845
17726	1	34070
17726	1	28914
17726	1	58744
17726	1	70384
17726	1	63445
17726	1	24713
13821	1	54199
13821	1	50667
13821	1	46219
13821	1	24785
13821	1	53050
13821	1	27418
53729	1	54199
53729	1	7220
53729	1	69808
53729	1	9818
53729	1	25433
69682	1	54199
69682	1	33317
69682	1	22325
69682	1	23521
69682	1	68841
23907	1	15163
23907	1	28127
23907	1	6554
64711	1	69360
2886	1	69360
28826	1	2886
64936	1	54199
40201	1	54199
56792	1	54199
56792	1	40201
56792	1	28744
59425	1	54199
48462	1	48827
48462	1	30885
48462	1	26660
43637	1	54199
43637	1	51289
43637	1	17812
43637	1	29174
43637	1	10904
17812	1	54199
17812	1	51289
17812	1	40201
25456	1	66839
2076	1	54199
2076	1	33317
2076	1	22325
2076	1	23521
2076	1	68841
1162	1	54199
1162	1	33317
1162	1	22325
1162	1	23521
1162	1	68841
4628	1	9796
4628	1	8372
4628	1	43063
4628	1	38988
38961	1	54199
38961	1	8372
38961	1	26538
38961	1	33446
38961	1	60039
30447	1	8372
30447	1	38988
30447	1	38968
11952	1	42459
11952	1	58718
33789	1	19979
19979	1	10793
45308	1	54199
45308	1	55673
45308	1	17686
45308	1	40356
38850	1	54199
38850	1	53558
38850	1	57197
38850	1	55114
38850	1	69367
38850	1	6560
38850	1	29147
33448	1	54199
33448	1	47407
33448	1	42222
33448	1	5260
33448	1	18734
33448	1	27036
33448	1	50365
33448	1	65078
33448	1	32941
33448	1	19917
33448	1	27977
33448	1	22563
33448	1	58885
33448	1	57311
44272	1	54199
44272	1	70341
42119	1	54199
42119	1	30445
17672	1	54199
17672	1	2691
3290	1	54199
3290	1	30445
32847	1	54199
32847	1	70341
43114	1	54199
43114	1	30445
65744	1	54199
65744	1	70341
45979	1	54199
45979	1	70341
30145	1	54199
3713	1	54199
3713	1	24426
3713	1	19988
3713	1	2691
3713	1	70341
51589	1	54199
51589	1	24426
51589	1	19988
51589	1	2691
11091	1	54199
11091	1	30445
11091	1	24426
17212	1	54199
17212	1	30445
17212	1	70341
20133	1	54199
20133	1	70341
4813	1	54199
4813	1	30445
70341	1	54199
19988	1	54199
2691	1	54199
30445	1	54199
30445	1	70341
1903	1	54199
1903	1	24426
1903	1	19988
1903	1	2691
24426	1	54199
24426	1	70341
22339	1	54199
22339	1	30445
22339	1	70341
1523	1	54199
1523	1	70341
53347	1	54199
53347	1	30445
22439	1	54199
22439	1	30445
61591	1	54199
61591	1	30445
22515	1	54199
22515	1	70341
11803	1	54199
11803	1	70341
8313	1	54199
8313	1	38573
25441	1	59805
25441	1	30535
25441	1	52222
57285	1	52067
57285	1	38025
57285	1	66776
57285	1	46335
57285	1	64403
54201	1	6669
54201	1	19553
54201	1	23197
28114	1	54199
28114	1	40277
17927	1	54199
17927	1	53558
17927	1	57197
17927	1	40277
17927	1	46335
17927	1	50500
17927	1	5215
17927	1	1785
8591	1	54199
8591	1	60737
15694	1	54199
37425	1	54199
57197	1	54199
57197	1	53558
31171	1	67661
31171	1	53714
56965	1	54199
56965	1	63242
56965	1	70808
56965	1	26660
56965	1	35031
56965	1	46484
56965	1	62576
56965	1	25032
56965	1	35932
56965	1	66333
9375	1	56706
1738	1	54199
1738	1	69808
1738	1	22285
1738	1	62319
1738	1	52222
44338	1	26660
21666	1	29259
21666	1	9838
21666	1	61747
1773	1	62409
1773	1	16207
42158	1	22140
50177	1	54199
50177	1	66251
50177	1	23685
50177	1	11377
50177	1	27340
50177	1	71362
50177	1	32973
50177	1	29748
50177	1	4495
50177	1	41740
50177	1	11341
50177	1	19272
50177	1	19051
50177	1	62533
50177	1	14935
50177	1	48541
50177	1	38319
50177	1	50667
47663	1	54199
47663	1	24785
47663	1	27340
47663	1	69366
47663	1	23685
47663	1	52222
47663	1	68988
23175	1	54199
23175	1	36790
23175	1	29174
23175	1	65078
23175	1	6587
23175	1	32973
14897	1	54199
14897	1	12564
14897	1	17787
14897	1	29174
14897	1	65078
14897	1	6587
14897	1	49061
14897	1	32973
17288	1	54199
17288	1	69808
17288	1	36790
17288	1	29174
17288	1	65078
17288	1	6587
17288	1	32973
380	1	54199
380	1	12564
380	1	17787
380	1	29174
380	1	65078
380	1	6587
380	1	49061
380	1	32973
57728	1	54199
57728	1	69808
57728	1	36790
57728	1	29174
57728	1	65078
57728	1	6587
57728	1	32973
50985	1	54199
50985	1	12564
50985	1	17787
50985	1	29174
50985	1	65078
50985	1	6587
50985	1	49061
50985	1	32973
67412	1	54199
67412	1	12564
67412	1	17787
67412	1	32973
67412	1	29174
67412	1	65078
67412	1	6587
28400	1	65118
54171	1	10254
30439	1	69222
30439	1	65118
53878	1	19998
28899	1	54199
28899	1	41650
498	1	56799
498	1	50667
498	1	68827
498	1	32973
498	1	30488
498	1	35372
498	1	22534
498	1	16642
498	1	27418
498	1	50702
498	1	25844
4279	1	54199
4279	1	21540
9771	1	54199
9771	1	14249
32973	1	54199
32973	1	32309
32973	1	71362
37716	1	54199
40181	1	54199
40181	1	55043
40181	1	37716
40181	1	65031
9509	1	54199
9509	1	40277
9509	1	38924
9509	1	37716
9509	1	11450
9509	1	65031
60576	1	54199
60576	1	8372
60576	1	38988
60576	1	43063
60576	1	3846
38988	1	54199
38988	1	8372
38988	1	3846
4706	1	11952
23641	1	61895
23641	1	28609
66753	1	54199
66753	1	62319
66753	1	29174
66753	1	65078
66753	1	46303
66753	1	32973
66753	1	36335
35980	1	54199
35980	1	69808
35980	1	9673
35980	1	46351
35980	1	29730
35980	1	66891
35980	1	14603
35980	1	48315
35980	1	4165
35980	1	21540
35980	1	68843
35980	1	52390
35980	1	47031
35980	1	525
35980	1	32973
35980	1	33018
35980	1	22409
35980	1	61350
35980	1	66873
35980	1	68250
70068	1	22285
27066	1	54199
27066	1	43063
27066	1	62335
27066	1	46939
27066	1	39208
13715	1	54199
13715	1	53558
13715	1	57197
13715	1	40277
13715	1	16364
14673	1	54199
11377	1	54199
11377	1	66251
11377	1	50177
11377	1	38319
11377	1	23685
11377	1	42669
11377	1	60320
11377	1	5480
11377	1	62664
11377	1	27340
11377	1	67936
11377	1	19272
11377	1	32973
11377	1	71362
11377	1	29748
11377	1	4495
11377	1	43009
11377	1	13084
11377	1	50621
11377	1	34460
11377	1	11377
11377	1	58983
11377	1	14688
11377	1	53561
11377	1	16791
11377	1	52811
11377	1	31233
11377	1	24779
11377	1	38002
11377	1	22616
11377	1	29448
11377	1	40172
11377	1	41030
8542	1	54199
8542	1	11377
8542	1	38319
8542	1	35846
8542	1	24785
70121	1	54199
70121	1	612
70121	1	44807
70121	1	69808
70121	1	30535
70121	1	33420
70121	1	67936
40062	1	65722
40062	1	69808
40062	1	13744
40062	1	32973
40062	1	59163
40062	1	38041
39955	1	21046
58524	1	54199
45240	1	54199
45240	1	24785
45240	1	66251
45240	1	23685
45240	1	66891
45240	1	5480
45240	1	42669
45240	1	27340
45240	1	19272
45240	1	29748
45240	1	32973
45240	1	34460
45240	1	14688
45240	1	67479
45240	1	18196
45240	1	20741
45240	1	13293
45240	1	14935
45240	1	16791
40226	1	54199
40226	1	17180
70452	1	2767
32143	1	54199
2999	1	54199
62684	1	54199
33862	1	54199
33862	1	29174
33862	1	33862
58327	1	54199
68634	1	54199
68634	1	58327
7170	1	54199
54095	1	54199
54095	1	7170
32039	1	54199
46371	1	54199
46371	1	32039
71201	1	63146
67988	1	54199
34892	1	54199
34892	1	67988
29096	1	54199
29096	1	55596
36970	1	54199
36970	1	70315
50544	1	54199
50544	1	50547
58800	1	54199
50067	1	54199
50067	1	58800
1140	1	54199
5524	1	54199
5524	1	1140
663	1	54199
32959	1	54199
32959	1	663
60562	1	54199
60562	1	24540
60562	1	51899
60562	1	38169
38169	1	54199
55940	1	54199
55940	1	38169
5797	1	54199
30686	1	54199
30686	1	5797
25276	1	54199
25276	1	5797
25276	1	24540
24592	1	54199
29443	1	54199
29443	1	24592
66668	1	54199
66668	1	24592
66668	1	5797
70735	1	54199
70735	1	24540
70735	1	37348
70735	1	38169
48017	1	54199
68024	1	54199
63339	1	54199
63339	1	60169
63339	1	51628
63339	1	50667
55596	1	54199
58001	1	40277
58001	1	16341
58001	1	51351
58001	1	29897
58001	1	10295
58001	1	35932
58001	1	15577
58001	1	34683
58001	1	7367
58001	1	50902
58001	1	40287
58001	1	39937
23290	1	54199
13020	1	51289
13020	1	8313
1069	1	54199
1069	1	29174
1069	1	49061
1069	1	56883
1069	1	34460
1069	1	19840
35127	1	54199
51628	1	54199
51628	1	60169
68240	1	54199
68240	1	69808
68240	1	47031
68240	1	14603
68240	1	37397
69808	1	54199
69808	1	65214
69808	1	26660
69808	1	50374
69808	1	35372
69808	1	17180
69808	1	20238
69808	1	232
69808	1	69808
69808	1	7462
69808	1	16642
69808	1	27418
69808	1	4165
69808	1	23699
69808	1	66922
69808	1	2443
69808	1	51273
69808	1	64351
69808	1	22534
2767	1	54199
2767	1	63242
2767	1	62684
2767	1	67998
2767	1	2767
2767	1	26547
22285	1	54199
22285	1	34628
22285	1	9687
22285	1	31233
22285	1	10988
22285	1	24965
22285	1	19051
9553	1	54199
9553	1	15325
9553	1	8603
9553	1	29155
14622	1	6876
14622	1	6454
53602	1	6876
51584	1	6876
51584	1	2906
31766	1	6876
31766	1	8324
23740	1	30566
54786	1	6876
54786	1	43832
34580	1	6876
34580	1	57536
25061	1	6876
25061	1	16476
58293	1	6876
58293	1	17972
305	1	6876
305	1	51261
14095	1	6876
21867	1	6876
21867	1	14136
29997	1	54199
29997	1	33317
23671	1	54199
23671	1	33317
23671	1	29997
23671	1	29174
38582	1	54199
38582	1	33317
38582	1	29997
38582	1	61830
38582	1	23952
15918	1	54199
15918	1	1621
43788	1	33317
43788	1	28380
43788	1	35635
43788	1	29997
43788	1	12413
27947	1	33317
27947	1	28380
27947	1	35635
27947	1	29997
27947	1	12413
63161	1	39919
25113	1	54199
25113	1	16107
25113	1	17180
63736	1	30750
28914	1	47191
70847	1	40277
70847	1	54581
52990	1	8743
30309	1	23936
23936	1	8743
10546	1	54199
10546	1	32973
10546	1	62892
10546	1	53278
10546	1	16112
3282	1	54199
3282	1	40277
3282	1	36550
3282	1	53278
3282	1	16112
51823	1	54199
51823	1	40277
51823	1	18162
51823	1	37174
51823	1	53278
51823	1	16112
66561	1	13770
66561	1	28323
66561	1	34216
66561	1	70763
23149	1	6554
23149	1	63661
11418	1	54199
29329	1	54199
50611	1	54199
50611	1	27522
30960	1	54199
30960	1	20245
12586	1	18913
7980	1	54199
7980	1	11328
8825	1	54199
8825	1	45576
8825	1	54145
8825	1	64252
8825	1	56044
8825	1	23918
8825	1	34141
39966	1	54199
39966	1	40277
39966	1	1399
39966	1	5590
39966	1	62774
39966	1	15328
39966	1	69374
39966	1	2279
39966	1	20896
39966	1	63765
39966	1	22718
39966	1	62995
22674	1	14273
2131	1	23608
23608	1	14851
48052	1	23608
47031	1	54199
47031	1	69808
47031	1	49793
33990	1	33543
44115	1	33842
33842	1	26315
20445	1	6065
41709	1	65031
33267	1	38319
28888	1	37409
65435	1	54199
65435	1	17180
65435	1	13470
49486	1	54199
49486	1	40277
49486	1	46219
21625	1	40751
21625	1	8492
21625	1	66661
44918	1	54199
50128	1	54199
9915	1	54199
9915	1	50128
17358	1	17180
17358	1	50128
64684	1	51020
64684	1	39590
40870	1	34884
40870	1	39590
16661	1	8252
17797	1	50119
17797	1	3354
17797	1	45708
17797	1	17797
36024	1	48749
19441	1	69808
1992	1	54199
24694	1	54199
24694	1	1992
71606	1	9838
71606	1	37790
68375	1	9838
68375	1	36707
49170	1	9838
49170	1	12872
65467	1	9838
65467	1	2762
16964	1	54199
68355	1	54199
68355	1	16964
17004	1	17803
68343	1	40277
68343	1	69367
68343	1	55506
68343	1	7734
47786	1	54199
47786	1	67998
47786	1	34482
17380	1	8252
17380	1	22556
51508	1	29174
48110	1	54199
48110	1	40315
48110	1	57453
48110	1	10358
13416	1	60977
19245	1	60977
46561	1	54199
22101	1	54199
22101	1	46561
23698	1	54199
23698	1	40315
23698	1	57453
23698	1	22101
23698	1	33372
23698	1	1656
35098	1	54199
35098	1	40315
7296	1	54199
7296	1	17180
7296	1	26985
21753	1	54199
40068	1	54199
69180	1	68380
15231	1	33769
58848	1	22369
44155	1	17180
9627	1	36961
44493	1	11605
43214	1	30197
703	1	22197
67520	1	22197
32216	1	58318
30947	1	30947
23424	1	61663
66964	1	42810
37374	1	58718
49934	1	37374
49934	1	65355
49388	1	65355
14881	1	3802
34791	1	57377
33835	1	57046
29035	1	49271
43720	1	40277
43720	1	32973
43720	1	17180
15935	1	8252
1442	1	54199
1442	1	7016
1442	1	17180
9174	1	54199
9174	1	40277
53800	1	54199
53800	1	6669
53800	1	26660
53800	1	55673
53800	1	65078
53800	1	70210
53800	1	18156
53800	1	31211
53800	1	2774
53800	1	8591
53800	1	10228
18551	1	54199
18551	1	46335
18551	1	40277
18551	1	49061
18551	1	35150
18551	1	55043
24326	1	47241
93	1	56098
29519	1	56098
18063	1	34554
18063	1	30693
70374	1	17180
70374	1	35372
70374	1	16642
70374	1	69808
70374	1	7220
14431	1	17180
14431	1	35372
14431	1	16642
14431	1	69808
14431	1	7220
48100	1	51251
48100	1	27066
56800	1	17180
10926	1	8372
10926	1	17180
10926	1	26538
28744	1	17180
28744	1	65078
28744	1	29174
28744	1	26660
1794	1	54199
1794	1	8372
5110	1	62401
2316	1	63124
18949	1	2316
18949	1	63124
42621	1	18949
67950	1	18949
67950	1	63124
20995	1	18949
40798	1	2316
33543	1	36638
33543	1	16446
33543	1	48468
33543	1	8500
33543	1	27825
33543	1	60071
33543	1	65531
33543	1	38722
33543	1	958
33543	1	25622
41064	1	60071
41064	1	17013
55171	1	54199
55171	1	33317
55171	1	1621
55171	1	12413
55171	1	382
55171	1	379
55171	1	66485
55171	1	42993
55171	1	42773
67530	1	54199
67530	1	33317
67530	1	1621
67530	1	382
67530	1	379
67530	1	66485
67530	1	42993
67530	1	42773
5129	1	54199
5129	1	33317
5129	1	1621
5129	1	66485
66909	1	54199
66909	1	40277
66909	1	45576
66909	1	21540
48815	1	4232
60921	1	42459
7287	1	56941
70492	1	44046
70492	1	8921
70492	1	18880
34443	1	13084
34443	1	34543
35280	1	34443
39664	1	54199
39664	1	69367
39664	1	40277
39664	1	59964
32955	1	54199
32955	1	40315
32955	1	57453
32955	1	18469
25538	1	7992
17370	1	54199
17370	1	21449
33425	1	54199
33425	1	40315
33425	1	57453
33425	1	11418
33425	1	29329
33425	1	27787
33425	1	54508
47143	1	32973
47143	1	47958
51996	1	47958
4776	1	45815
38785	1	17180
38785	1	33657
37601	1	54199
37601	1	7880
66179	1	12835
5800	1	64926
34973	1	54199
34973	1	5568
31090	1	41680
19767	1	68520
21432	1	34973
21432	1	63796
53592	1	54199
53592	1	6648
53592	1	43589
53592	1	30204
36761	1	54199
36761	1	32335
36761	1	43589
36761	1	30204
16620	1	54199
16620	1	33555
16620	1	43589
16620	1	30204
35459	1	34973
35459	1	40351
58006	1	54199
58006	1	35459
58006	1	34973
58006	1	56240
53417	1	54199
53417	1	7380
59116	1	54199
59116	1	32981
10708	1	54199
10708	1	3871
10708	1	44788
41608	1	27418
5520	1	54199
5520	1	56552
58475	1	54199
58475	1	57588
27167	1	54199
27167	1	18112
1021	1	54199
1021	1	1061
22073	1	54199
22073	1	1021
42405	1	54199
48999	1	54199
48999	1	42405
31575	1	16205
42665	1	54199
42665	1	31575
26029	1	10347
39454	1	11237
19311	1	24716
49138	1	54199
49138	1	13232
46721	1	54199
39735	1	54199
39735	1	46721
42248	1	54199
15426	1	54199
15426	1	42248
37461	1	54199
31614	1	54199
31614	1	37461
32223	1	54199
24956	1	54199
24956	1	32223
63759	1	54199
67774	1	54199
67774	1	63759
38646	1	54199
5467	1	54199
5467	1	38646
32193	1	54199
30562	1	54199
30562	1	32193
45430	1	54199
34764	1	54199
34764	1	45430
53404	1	54199
38389	1	54199
38389	1	53404
45059	1	54199
45115	1	54199
45115	1	45059
38751	1	58686
38751	1	51365
38751	1	5363
4042	1	38486
4042	1	17076
27897	1	4374
53622	1	4374
57438	1	38797
33064	1	40111
30935	1	59607
30935	1	38317
30935	1	48373
30935	1	38797
62143	1	38797
62143	1	25457
59092	1	38797
59092	1	49219
49219	1	25457
49219	1	4374
49219	1	24565
49219	1	40111
60769	1	49219
18021	1	54199
18021	1	11793
18021	1	56062
18021	1	60722
11733	1	54199
11733	1	51289
11733	1	35372
11733	1	6009
11733	1	10228
37602	1	54199
37602	1	51289
37602	1	35372
37602	1	48301
37602	1	10228
62502	1	54199
62502	1	51289
62502	1	35372
62502	1	10228
59262	1	54199
59262	1	51289
59262	1	35372
59262	1	53707
20286	1	54199
20286	1	51289
20286	1	35372
20286	1	16642
10049	1	54199
10049	1	51289
10049	1	35372
10049	1	16642
10049	1	27418
5575	1	54199
5575	1	51289
5575	1	40277
5575	1	15861
5575	1	10228
15006	1	54199
15006	1	51289
15006	1	35372
